event,file_size,storage_mode,max_erasures,time
erasure_get_response,102400,erasure_coding_rs,1,0.02281498908996582
erasure_write,102400,erasure_coding_rs,1,0.1228935718536377
finished,102400,erasure_coding_rs,1,0.13001036643981934
erasure_get,102400,erasure_coding_rs,1,0.002026796340942383
erasure_get_response,102400,erasure_coding_rs,1,0.02392292022705078
erasure_write,102400,erasure_coding_rs,1,0.11357355117797852
finished,102400,erasure_coding_rs,1,0.12127566337585449
erasure_get,102400,erasure_coding_rs,1,0.0016050338745117188
erasure_get_response,102400,erasure_coding_rs,1,0.024714231491088867
erasure_write,102400,erasure_coding_rs,1,0.14170098304748535
finished,102400,erasure_coding_rs,1,0.14856791496276855
erasure_get,102400,erasure_coding_rs,1,0.0038025379180908203
erasure_get_response,102400,erasure_coding_rs,1,0.02447676658630371
erasure_write,102400,erasure_coding_rs,1,0.1369619369506836
finished,102400,erasure_coding_rs,1,0.1446366310119629
erasure_get,102400,erasure_coding_rs,1,0.002228260040283203
erasure_get_response,102400,erasure_coding_rs,1,0.02359747886657715
erasure_write,102400,erasure_coding_rs,1,0.13941454887390137
finished,102400,erasure_coding_rs,1,0.14774274826049805
erasure_get,102400,erasure_coding_rs,1,0.0032324790954589844
erasure_get_response,102400,erasure_coding_rs,1,0.02087545394897461
erasure_write,102400,erasure_coding_rs,1,0.12581253051757812
finished,102400,erasure_coding_rs,1,0.13271856307983398
erasure_get,102400,erasure_coding_rs,1,0.0016546249389648438
erasure_get_response,102400,erasure_coding_rs,1,0.021774768829345703
erasure_write,102400,erasure_coding_rs,1,0.11968255043029785
finished,102400,erasure_coding_rs,1,0.1256561279296875
erasure_get,102400,erasure_coding_rs,1,0.0015511512756347656
erasure_get_response,102400,erasure_coding_rs,1,0.01980757713317871
erasure_write,102400,erasure_coding_rs,1,0.12081360816955566
finished,102400,erasure_coding_rs,1,0.1267232894897461
erasure_get,102400,erasure_coding_rs,1,0.0015339851379394531
erasure_get_response,102400,erasure_coding_rs,1,0.019477367401123047
erasure_write,102400,erasure_coding_rs,1,0.14745521545410156
finished,102400,erasure_coding_rs,1,0.15494704246520996
erasure_get,102400,erasure_coding_rs,1,0.006102800369262695
erasure_get_response,102400,erasure_coding_rs,1,0.02444934844970703
erasure_write,102400,erasure_coding_rs,1,0.12614798545837402
finished,102400,erasure_coding_rs,1,0.1330726146697998
erasure_get,102400,erasure_coding_rs,1,0.003916740417480469
erasure_get_response,102400,erasure_coding_rs,1,0.021858930587768555
erasure_write,102400,erasure_coding_rs,1,0.11910700798034668
finished,102400,erasure_coding_rs,1,0.1262364387512207
erasure_get,102400,erasure_coding_rs,1,0.002270936965942383
erasure_get_response,102400,erasure_coding_rs,1,0.023585081100463867
erasure_write,102400,erasure_coding_rs,1,0.14438486099243164
finished,102400,erasure_coding_rs,1,0.1516561508178711
erasure_get,102400,erasure_coding_rs,1,0.0020372867584228516
erasure_get_response,102400,erasure_coding_rs,1,0.021734237670898438
erasure_write,102400,erasure_coding_rs,1,0.11304330825805664
finished,102400,erasure_coding_rs,1,0.11992502212524414
erasure_get,102400,erasure_coding_rs,1,0.0014674663543701172
erasure_get_response,102400,erasure_coding_rs,1,0.024487972259521484
erasure_write,102400,erasure_coding_rs,1,0.12418532371520996
finished,102400,erasure_coding_rs,1,0.13162970542907715
erasure_get,102400,erasure_coding_rs,1,0.0017731189727783203
erasure_get_response,102400,erasure_coding_rs,1,0.0233154296875
erasure_write,102400,erasure_coding_rs,1,0.1301422119140625
finished,102400,erasure_coding_rs,1,0.13770699501037598
erasure_get,102400,erasure_coding_rs,1,0.002012491226196289
erasure_get_response,102400,erasure_coding_rs,1,0.021464824676513672
erasure_write,102400,erasure_coding_rs,1,0.1256418228149414
finished,102400,erasure_coding_rs,1,0.1331789493560791
erasure_get,102400,erasure_coding_rs,1,0.0018591880798339844
erasure_get_response,102400,erasure_coding_rs,1,0.021708250045776367
erasure_write,102400,erasure_coding_rs,1,0.14377880096435547
finished,102400,erasure_coding_rs,1,0.15068602561950684
erasure_get,102400,erasure_coding_rs,1,0.001819610595703125
erasure_get_response,102400,erasure_coding_rs,1,0.021192312240600586
erasure_write,102400,erasure_coding_rs,2,0.13159894943237305
finished,102400,erasure_coding_rs,2,0.1391448974609375
erasure_get,102400,erasure_coding_rs,2,0.0017714500427246094
erasure_get_response,102400,erasure_coding_rs,2,0.021750211715698242
erasure_write,102400,erasure_coding_rs,2,0.1428530216217041
finished,102400,erasure_coding_rs,2,0.14974665641784668
erasure_get,102400,erasure_coding_rs,2,0.0018129348754882812
erasure_get_response,102400,erasure_coding_rs,2,0.020853281021118164
erasure_write,102400,erasure_coding_rs,2,0.14637398719787598
finished,102400,erasure_coding_rs,2,0.15345191955566406
erasure_get,102400,erasure_coding_rs,2,0.004484415054321289
erasure_get_response,102400,erasure_coding_rs,2,0.02253413200378418
erasure_write,102400,erasure_coding_rs,2,0.13028669357299805
finished,102400,erasure_coding_rs,2,0.13745832443237305
erasure_get,102400,erasure_coding_rs,2,0.0017480850219726562
erasure_get_response,102400,erasure_coding_rs,2,0.023878097534179688
erasure_write,102400,erasure_coding_rs,2,0.14200186729431152
finished,102400,erasure_coding_rs,2,0.1488020420074463
erasure_get,102400,erasure_coding_rs,2,0.0020258426666259766
erasure_get_response,102400,erasure_coding_rs,2,0.02201056480407715
erasure_write,102400,erasure_coding_rs,2,0.12610363960266113
finished,102400,erasure_coding_rs,2,0.1331167221069336
erasure_get,102400,erasure_coding_rs,2,0.0012302398681640625
erasure_get_response,102400,erasure_coding_rs,2,0.021497249603271484
erasure_write,102400,erasure_coding_rs,2,0.12586665153503418
finished,102400,erasure_coding_rs,2,0.1327357292175293
erasure_get,102400,erasure_coding_rs,2,0.0038318634033203125
erasure_get_response,102400,erasure_coding_rs,2,0.018206357955932617
erasure_write,102400,erasure_coding_rs,2,0.1270432472229004
finished,102400,erasure_coding_rs,2,0.1339261531829834
erasure_get,102400,erasure_coding_rs,2,0.0041942596435546875
erasure_get_response,102400,erasure_coding_rs,2,0.020434141159057617
erasure_write,102400,erasure_coding_rs,2,0.1296393871307373
finished,102400,erasure_coding_rs,2,0.13701295852661133
erasure_get,102400,erasure_coding_rs,2,0.004031658172607422
erasure_get_response,102400,erasure_coding_rs,2,0.02221822738647461
erasure_write,102400,erasure_coding_rs,2,0.13741064071655273
finished,102400,erasure_coding_rs,2,0.14458703994750977
erasure_get,102400,erasure_coding_rs,2,0.0017609596252441406
erasure_get_response,102400,erasure_coding_rs,2,0.018778085708618164
erasure_write,102400,erasure_coding_rs,2,0.1419973373413086
finished,102400,erasure_coding_rs,2,0.14969205856323242
erasure_get,102400,erasure_coding_rs,2,0.0016181468963623047
erasure_get_response,102400,erasure_coding_rs,2,0.021368026733398438
erasure_write,102400,erasure_coding_rs,2,0.12971043586730957
finished,102400,erasure_coding_rs,2,0.1366417407989502
erasure_get,102400,erasure_coding_rs,2,0.0019185543060302734
erasure_get_response,102400,erasure_coding_rs,2,0.02060985565185547
erasure_write,102400,erasure_coding_rs,2,0.14757943153381348
finished,102400,erasure_coding_rs,2,0.1545853614807129
erasure_get,102400,erasure_coding_rs,2,0.0037813186645507812
erasure_get_response,102400,erasure_coding_rs,2,0.021730899810791016
erasure_write,102400,erasure_coding_rs,2,0.1368274688720703
finished,102400,erasure_coding_rs,2,0.14367294311523438
erasure_get,102400,erasure_coding_rs,2,0.0018215179443359375
erasure_get_response,102400,erasure_coding_rs,2,0.025316238403320312
erasure_write,102400,erasure_coding_rs,2,0.12423086166381836
finished,102400,erasure_coding_rs,2,0.1303691864013672
erasure_get,102400,erasure_coding_rs,2,0.0033457279205322266
erasure_get_response,102400,erasure_coding_rs,2,0.01769399642944336
erasure_write,102400,erasure_coding_rs,2,0.14469480514526367
finished,102400,erasure_coding_rs,2,0.15059232711791992
erasure_get,102400,erasure_coding_rs,2,0.0015120506286621094
erasure_get_response,102400,erasure_coding_rs,2,0.025027036666870117
erasure_write,102400,erasure_coding_rs,2,0.13855648040771484
finished,102400,erasure_coding_rs,2,0.14670610427856445
erasure_get,102400,erasure_coding_rs,2,0.001163482666015625
